,PostalCode,Fecha_más_reciente,Recuento_transacciones,Cantidad,Puntuación_actualidad,Puntuación_frecuencia,Puntuación_monetaria,Puntuación_RFM,quintile,Country,Country_codes
3603,17408.0,2011-06-29 12:53:00,1,12.75,2,1,1,211,2,United Kingdom,35
3604,17409.0,2011-06-08 10:36:00,6,329.5,1,3,5,135,1,United Kingdom,35
3605,17410.0,2011-11-23 15:46:00,29,524.6,4,4,3,443,4,United Kingdom,35
3606,17411.0,2011-11-27 14:25:00,11,174.0,5,1,4,514,5,United Kingdom,35
3607,17412.0,2011-12-07 11:36:00,20,388.84000000000003,5,2,4,524,5,United Kingdom,35
3608,17415.0,2011-09-21 12:50:00,5,171.8,2,2,5,225,2,United Kingdom,35
3609,17416.0,2011-11-10 12:47:00,87,2161.7099999999996,4,5,5,455,4,United Kingdom,35
3610,17418.0,2011-10-28 13:00:00,8,106.12,3,2,2,322,3,United Kingdom,35
3611,17419.0,2011-11-28 13:47:00,59,1186.75,5,4,4,544,5,United Kingdom,35
3612,17420.0,2011-06-21 15:07:00,8,143.67999999999998,2,3,2,232,2,United Kingdom,35
3613,17422.0,2011-11-23 13:27:00,40,493.9300000000001,4,4,3,443,4,United Kingdom,35
3614,17423.0,2011-10-25 16:49:00,10,294.49999999999994,3,2,5,325,3,United Kingdom,35
3615,17425.0,2011-11-20 15:30:00,18,337.59,4,3,3,433,4,United Kingdom,35
3616,17426.0,2011-12-05 16:12:00,88,1531.02,5,5,3,553,5,United Kingdom,35
3617,17428.0,2011-12-09 09:45:00,92,4554.620000000001,5,5,5,555,5,United Kingdom,35
3618,17429.0,2011-08-11 10:13:00,7,90.64,2,2,3,223,2,United Kingdom,35
3619,17430.0,2011-11-07 09:24:00,7,98.46000000000002,4,1,4,414,4,United Kingdom,35
3620,17431.0,2011-01-30 14:36:00,17,167.38,1,5,2,152,1,United Kingdom,35
3621,17432.0,2011-11-21 17:33:00,13,119.75,4,2,2,422,4,United Kingdom,35
3622,17433.0,2011-09-12 14:24:00,11,65.08,2,3,1,231,2,United Kingdom,35
3623,17434.0,2011-12-07 13:16:00,34,594.36,5,3,3,533,5,United Kingdom,35
3624,17436.0,2011-04-27 11:33:00,3,91.8,1,2,4,124,1,United Kingdom,35
3625,17438.0,2011-04-06 17:16:00,7,121.45000000000002,1,4,3,143,1,United Kingdom,35
3626,17440.0,2011-07-15 10:36:00,4,73.5,2,2,2,222,2,United Kingdom,35
3627,17442.0,2011-11-03 09:17:00,40,619.77,3,5,3,353,3,United Kingdom,35
3628,17443.0,2011-05-04 10:47:00,1,534.24,1,1,5,115,1,Canada,5
3629,17444.0,2011-07-11 10:33:00,47,825.0799999999999,2,5,5,255,2,Canada,5
3630,17446.0,2011-06-16 10:42:00,5,68.10000000000001,2,2,2,222,2,United Kingdom,35
3631,17447.0,2011-10-30 14:18:00,8,152.68,3,2,4,324,3,United Kingdom,35
3632,17448.0,2011-07-18 12:26:00,1,-4287.63,2,1,1,211,2,United Kingdom,35
3633,17449.0,2011-12-07 16:56:00,91,796.6799999999998,5,5,1,551,5,United Kingdom,35
3634,17450.0,2011-12-01 13:29:00,105,56174.99999999999,5,5,5,555,5,United Kingdom,35
3635,17451.0,2011-12-08 15:02:00,33,570.56,5,3,3,533,5,United Kingdom,35
3636,17453.0,2011-11-22 09:42:00,5,98.69999999999999,4,1,4,414,4,United Kingdom,35
3637,17454.0,2011-05-31 13:58:00,18,158.44,1,5,2,152,1,United Kingdom,35
3638,17455.0,2011-05-20 12:31:00,3,49.5,1,2,3,123,1,United Kingdom,35
3639,17456.0,2010-12-09 15:23:00,4,59.52,1,3,2,132,1,United Kingdom,35
3640,17457.0,2011-08-05 12:48:00,6,293.53000000000003,2,2,5,225,2,United Kingdom,35
3641,17458.0,2011-11-24 13:01:00,18,123.88000000000001,4,3,1,431,4,United Kingdom,35
3642,17459.0,2011-10-27 13:25:00,33,142.10000000000002,3,4,1,341,3,United Kingdom,35
3643,17460.0,2011-09-22 10:58:00,12,153.10000000000002,2,3,3,233,2,United Kingdom,35
3644,17461.0,2011-11-17 10:21:00,41,271.03999999999996,4,4,2,442,4,United Kingdom,35
3645,17462.0,2011-10-10 13:56:00,12,308.65000000000003,3,3,5,335,3,United Kingdom,35
3646,17463.0,2011-11-23 13:40:00,68,567.73,4,5,2,452,4,United Kingdom,35
3647,17466.0,2011-11-29 13:15:00,12,219.75,5,1,4,514,5,United Kingdom,35
3648,17468.0,2011-11-25 12:52:00,2,60.0,4,1,3,413,4,United Kingdom,35
3649,17469.0,2011-11-23 13:15:00,28,547.59,4,4,3,443,4,United Kingdom,35
3650,17470.0,2011-10-26 12:42:00,21,290.76,3,4,2,342,3,United Kingdom,35
3651,17472.0,2011-06-01 14:57:00,54,181.97,1,5,3,153,1,United Kingdom,35
3652,17475.0,2011-09-21 14:55:00,5,55.53,2,2,1,221,2,United Kingdom,35
3653,17480.0,2011-09-27 10:21:00,12,152.79000000000002,2,3,3,233,2,United Kingdom,35
3654,17481.0,2011-12-06 12:28:00,27,409.0599999999999,5,3,2,532,5,United Kingdom,35
3655,17483.0,2011-10-05 13:10:00,5,115.6,3,1,5,315,3,United Kingdom,35
3656,17486.0,2011-03-23 14:00:00,9,129.32000000000002,1,4,3,143,1,United Kingdom,35
3657,17489.0,2011-10-12 08:56:00,9,125.84000000000002,3,2,3,323,3,United Kingdom,35
3658,17490.0,2011-12-09 09:08:00,30,723.95,5,3,4,534,5,United Kingdom,35
3659,17491.0,2011-12-08 16:18:00,41,1626.2999999999997,5,3,5,535,5,United Kingdom,35
3660,17492.0,2011-04-05 15:21:00,1,40.56,1,1,4,114,1,United Kingdom,35
3661,17495.0,2011-12-02 12:08:00,6,112.32,5,1,3,513,5,United Kingdom,35
3662,17496.0,2010-12-16 08:39:00,5,136.8,1,3,5,135,1,United Kingdom,35
3663,17498.0,2011-09-25 12:25:00,4,78.96000000000001,2,2,2,222,2,United Kingdom,35
3664,17499.0,2011-02-23 09:14:00,14,209.29999999999998,1,5,3,153,1,United Kingdom,35
3665,17500.0,2011-11-16 13:36:00,2,356.5,4,1,5,415,4,United Kingdom,35
3666,17501.0,2011-05-03 09:46:00,3,38.1,1,2,1,121,1,United Kingdom,35
3667,17502.0,2011-11-30 13:13:00,8,200.36,5,1,4,514,5,United Kingdom,35
3668,17503.0,2011-12-07 09:18:00,8,127.4,5,1,3,513,5,United Kingdom,35
3669,17504.0,2011-05-17 12:57:00,42,826.9,1,5,5,155,1,United Kingdom,35
3670,17505.0,2011-07-01 12:50:00,20,515.64,2,4,5,245,2,United Kingdom,35
3671,17506.0,2011-09-25 11:39:00,5,106.82,2,2,3,223,2,United Kingdom,35
3672,17507.0,2011-03-23 11:48:00,25,163.68000000000004,1,5,2,152,1,United Kingdom,35
3673,17508.0,2011-03-04 08:10:00,8,184.04999999999998,1,4,4,144,1,Greece,15
3674,17509.0,2011-10-13 10:26:00,118,1969.2799999999997,3,5,5,355,3,United Kingdom,35
3675,17510.0,2011-11-15 10:00:00,6,86.68,4,1,3,413,4,United Kingdom,35
3676,17511.0,2011-12-07 10:12:00,299,23130.809999999994,5,5,5,555,5,United Kingdom,35
3677,17512.0,2011-11-11 12:11:00,32,911.9,4,4,5,445,4,United Kingdom,35
3678,17513.0,2011-09-28 16:42:00,2,238.8,2,1,5,215,2,United Kingdom,35
3679,17514.0,2011-08-03 15:45:00,8,44.2,2,3,1,231,2,United Kingdom,35
3680,17515.0,2011-11-08 14:04:00,24,155.13,4,3,1,431,4,United Kingdom,35
3681,17516.0,2011-11-24 16:51:00,41,264.83000000000004,4,4,2,442,4,United Kingdom,35
3682,17517.0,2011-02-04 11:48:00,6,99.9,1,3,4,134,1,United Kingdom,35
3683,17519.0,2011-11-22 16:43:00,30,618.7800000000001,4,4,4,444,4,United Kingdom,35
3684,17520.0,2011-10-17 12:04:00,12,180.46000000000004,3,3,2,332,3,United Kingdom,35
3685,17521.0,2011-11-10 11:22:00,16,231.38,4,2,4,424,4,United Kingdom,35
3686,17522.0,2011-12-08 12:31:00,28,384.44999999999993,5,3,2,532,5,United Kingdom,35
3687,17523.0,2011-11-28 13:20:00,11,95.59,5,1,2,512,5,United Kingdom,35
3688,17525.0,2010-12-15 12:05:00,2,91.2,1,1,4,114,1,United Kingdom,35
3689,17526.0,2011-12-05 11:05:00,6,231.4,5,1,4,514,5,United Kingdom,35
3690,17527.0,2011-10-17 12:32:00,13,215.72,3,3,3,333,3,United Kingdom,35
3691,17528.0,2011-12-08 13:27:00,64,958.2599999999995,5,4,3,543,5,United Kingdom,35
3692,17530.0,2011-12-08 18:42:00,114,769.67,5,5,1,551,5,United Kingdom,35
3693,17531.0,2011-08-11 10:19:00,5,112.55000000000001,2,2,4,224,2,United Kingdom,35
3694,17534.0,2011-10-17 12:47:00,4,85.5,3,1,4,314,3,United Kingdom,35
3695,17535.0,2011-03-04 15:20:00,5,65.80000000000001,1,3,2,132,1,United Kingdom,35
3696,17536.0,2011-06-15 13:23:00,1,25.5,2,1,2,212,2,United Kingdom,35
3697,17537.0,2011-11-10 10:56:00,34,282.1799999999999,4,4,2,442,4,United Kingdom,35
3698,17538.0,2011-11-14 12:12:00,3,27.959999999999997,4,1,1,411,4,United Kingdom,35
3699,17540.0,2011-11-15 11:56:00,6,139.35,4,1,4,414,4,United Kingdom,35
3700,17542.0,2011-03-15 11:45:00,7,55.2,1,4,1,141,1,United Kingdom,35
3701,17545.0,2011-10-27 14:04:00,43,185.50999999999993,3,5,1,351,3,United Kingdom,35
3702,17548.0,2011-05-06 10:00:00,2,-6.199999999999999,1,1,1,111,1,United Kingdom,35
3703,17549.0,2011-11-16 09:59:00,2,66.0,4,1,3,413,4,United Kingdom,35
3704,17550.0,2011-05-26 14:09:00,17,82.09999999999998,1,5,1,151,1,United Kingdom,35
3705,17551.0,2010-12-15 14:12:00,14,105.34,1,5,2,152,1,United Kingdom,35
3706,17552.0,2011-09-29 18:51:00,21,444.54,3,4,4,344,3,United Kingdom,35
3707,17554.0,2011-12-08 14:15:00,19,359.32000000000005,5,2,3,523,5,United Kingdom,35
3708,17555.0,2011-11-20 12:22:00,24,88.97000000000001,4,3,1,431,4,United Kingdom,35
3709,17556.0,2011-05-18 10:48:00,2,99.9,1,1,4,114,1,United Kingdom,35
3710,17557.0,2011-10-26 15:43:00,8,196.43,3,2,4,324,3,United Kingdom,35
3711,17560.0,2011-07-07 15:06:00,5,218.75,2,2,5,225,2,United Kingdom,35
3712,17561.0,2011-11-20 12:53:00,11,25.290000000000003,4,2,1,421,4,United Kingdom,35
3713,17562.0,2011-11-25 14:21:00,21,388.66,4,3,4,434,4,United Kingdom,35
3714,17564.0,2011-11-15 13:27:00,10,97.51,4,2,1,421,4,United Kingdom,35
3715,17566.0,2011-12-01 19:54:00,40,232.42999999999995,5,3,1,531,5,United Kingdom,35
3716,17567.0,2011-12-02 15:48:00,53,893.3900000000001,5,4,3,543,5,United Kingdom,35
3717,17569.0,2011-01-11 14:15:00,10,133.5,1,4,3,143,1,United Kingdom,35
3718,17571.0,2011-10-20 15:57:00,91,427.1600000000001,3,5,2,352,3,United Kingdom,35
3719,17572.0,2011-09-01 10:28:00,6,125.19999999999999,2,2,4,224,2,United Kingdom,35
3720,17573.0,2011-11-10 13:01:00,8,86.23,4,2,1,421,4,United Kingdom,35
3721,17574.0,2011-04-11 09:47:00,2,40.2,1,1,4,114,1,United Kingdom,35
3722,17576.0,2011-12-01 18:12:00,117,980.7900000000002,5,5,2,552,5,United Kingdom,35
3723,17578.0,2011-05-05 18:38:00,3,68.22,1,2,4,124,1,United Kingdom,35
3724,17579.0,2011-12-05 12:28:00,6,55.52000000000001,5,1,2,512,5,United Kingdom,35
3725,17580.0,2011-01-31 14:07:00,19,83.17000000000003,1,5,1,151,1,United Kingdom,35
3726,17581.0,2011-12-09 12:20:00,143,3612.6800000000007,5,5,4,554,5,United Kingdom,35
3727,17582.0,2011-04-17 13:18:00,8,17.060000000000002,1,4,1,141,1,United Kingdom,35
3728,17584.0,2011-12-02 17:12:00,8,306.90000000000003,5,1,5,515,5,United Kingdom,35
3729,17585.0,2011-08-22 13:30:00,68,322.63999999999993,2,5,2,252,2,United Kingdom,35
3730,17588.0,2011-08-31 13:37:00,6,225.14,2,2,5,225,2,United Kingdom,35
3731,17589.0,2011-10-10 16:58:00,67,615.9799999999999,3,5,3,353,3,United Kingdom,35
3732,17590.0,2011-12-07 12:55:00,65,342.53000000000003,5,4,1,541,5,United Kingdom,35
3733,17591.0,2011-09-27 13:42:00,55,989.3900000000001,2,5,5,255,2,United Kingdom,35
3734,17593.0,2011-12-06 10:30:00,63,1248.24,5,4,4,544,5,United Kingdom,35
3735,17594.0,2011-09-15 16:34:00,20,405.7,2,4,5,245,2,United Kingdom,35
3736,17595.0,2011-11-27 16:08:00,27,132.21999999999997,5,3,1,531,5,United Kingdom,35
3737,17596.0,2011-10-25 13:46:00,82,816.5600000000001,3,5,3,353,3,United Kingdom,35
3738,17597.0,2011-05-10 11:54:00,22,950.4200000000001,1,5,5,155,1,United Kingdom,35
3739,17600.0,2011-11-22 09:43:00,2,24.8,4,1,1,411,4,United Kingdom,35
3740,17601.0,2011-04-14 18:02:00,3,34.41,1,2,1,121,1,United Kingdom,35
3741,17602.0,2011-12-07 13:53:00,193,1501.51,5,5,2,552,5,United Kingdom,35
3742,17603.0,2011-09-22 14:18:00,3,41.46,2,1,3,213,2,United Kingdom,35
3743,17604.0,2011-05-06 13:43:00,26,96.93999999999998,1,5,1,151,1,United Kingdom,35
3744,17608.0,2011-11-06 13:06:00,17,64.49,3,3,1,331,3,United Kingdom,35
3745,17609.0,2011-10-30 12:28:00,61,226.70000000000002,3,5,1,351,3,United Kingdom,35
3746,17611.0,2011-12-02 13:29:00,177,1189.3000000000006,5,5,2,552,5,United Kingdom,35
3747,17612.0,2011-10-17 14:59:00,52,700.7100000000002,3,5,3,353,3,United Kingdom,35
3748,17613.0,2011-11-17 10:51:00,100,1456.22,4,5,4,454,4,United Kingdom,35
3749,17614.0,2011-10-13 16:01:00,28,119.55000000000001,3,4,1,341,3,United Kingdom,35
3750,17615.0,2011-08-01 14:06:00,5,158.7,2,2,4,224,2,United Kingdom,35
3751,17616.0,2010-12-07 10:04:00,1,326.4,1,1,5,115,1,United Kingdom,35
3752,17618.0,2011-12-04 11:50:00,22,302.62,5,2,3,523,5,United Kingdom,35
3753,17619.0,2011-01-31 14:18:00,13,28.469999999999995,1,5,1,151,1,United Kingdom,35
3754,17620.0,2011-10-11 12:08:00,2,27.04,3,1,2,312,3,United Kingdom,35
3755,17621.0,2011-11-18 17:11:00,8,394.88,4,2,5,425,4,United Kingdom,35
3756,17623.0,2011-11-07 11:32:00,7,104.0,4,1,4,414,4,United Kingdom,35
3757,17624.0,2011-11-25 10:52:00,14,259.24,4,2,4,424,4,United Kingdom,35
3758,17625.0,2011-11-21 13:36:00,103,695.7899999999996,4,5,2,452,4,United Kingdom,35
3759,17629.0,2011-12-04 10:56:00,41,670.77,5,3,4,534,5,United Kingdom,35
3760,17630.0,2011-06-23 11:58:00,5,110.69999999999999,2,2,3,223,2,United Kingdom,35
3761,17631.0,2011-12-08 09:47:00,7,92.54,5,1,2,512,5,United Kingdom,35
3762,17633.0,2011-11-08 13:25:00,30,451.17999999999995,4,4,3,443,4,United Kingdom,35
3763,17634.0,2011-11-03 13:09:00,91,664.8999999999999,3,5,3,353,3,United Kingdom,35
3764,17636.0,2011-12-01 08:29:00,4,25.020000000000003,5,1,1,511,5,United Kingdom,35
3765,17637.0,2011-11-08 12:51:00,9,121.18,4,2,2,422,4,United Kingdom,35
3766,17640.0,2011-09-14 09:13:00,1,107.28,2,1,4,214,2,United Kingdom,35
3767,17642.0,2011-08-12 09:11:00,11,223.1,2,3,4,234,2,United Kingdom,35
3768,17643.0,2010-12-01 14:38:00,2,26.1,1,1,3,113,1,United Kingdom,35
3769,17644.0,2011-12-08 13:43:00,50,947.4100000000001,5,4,3,543,5,United Kingdom,35
3770,17646.0,2011-05-04 13:17:00,17,307.1000000000001,1,5,4,154,1,United Kingdom,35
3771,17648.0,2011-10-10 09:41:00,29,595.27,3,4,5,345,3,United Kingdom,35
3772,17649.0,2011-07-28 10:50:00,18,268.50000000000006,2,4,3,243,2,United Kingdom,35
3773,17650.0,2011-11-18 14:52:00,1,30.0,4,1,2,412,4,United Kingdom,35
3774,17651.0,2011-11-28 10:29:00,64,1137.4299999999996,5,4,4,544,5,United Kingdom,35
3775,17652.0,2011-11-14 12:55:00,73,1430.7900000000004,4,5,4,454,4,United Kingdom,35
3776,17653.0,2011-11-10 14:26:00,17,519.32,4,3,5,435,4,United Kingdom,35
3777,17654.0,2011-03-07 13:17:00,5,26.85,1,3,1,131,1,United Kingdom,35
3778,17655.0,2011-11-29 11:34:00,27,783.3399999999998,5,3,4,534,5,United Kingdom,35
3779,17656.0,2011-09-27 13:04:00,24,610.1,2,5,4,254,2,United Kingdom,35
3780,17658.0,2011-11-14 12:07:00,6,144.62,4,1,5,415,4,United Kingdom,35
3781,17659.0,2011-11-22 13:29:00,46,854.94,4,4,4,444,4,United Kingdom,35
3782,17660.0,2011-07-21 13:37:00,11,84.55000000000001,2,3,1,231,2,United Kingdom,35
3783,17663.0,2011-11-14 08:56:00,30,652.23,4,4,4,444,4,United Kingdom,35
3784,17664.0,2011-11-21 11:29:00,14,203.95000000000002,4,2,3,423,4,United Kingdom,35
3785,17666.0,2011-12-06 09:06:00,4,100.08000000000001,5,1,3,513,5,United Kingdom,35
3786,17667.0,2011-10-04 14:32:00,37,620.4699999999998,3,5,3,353,3,United Kingdom,35
3787,17668.0,2011-12-08 13:25:00,3,43.55,5,1,1,511,5,United Kingdom,35
3788,17669.0,2011-10-28 08:53:00,24,1201.58,3,4,5,345,3,United Kingdom,35
3789,17670.0,2011-04-26 09:12:00,2,35.4,1,1,3,113,1,United Kingdom,35
3790,17671.0,2011-11-24 12:21:00,20,260.70000000000005,4,3,2,432,4,United Kingdom,35
3791,17672.0,2011-10-27 10:56:00,27,605.2399999999999,3,4,5,345,3,United Kingdom,35
3792,17673.0,2011-12-08 12:50:00,75,640.31,5,4,2,542,5,United Kingdom,35
3793,17674.0,2011-09-26 13:35:00,4,76.92,2,2,2,222,2,United Kingdom,35
3794,17675.0,2011-12-08 18:03:00,240,6908.49,5,5,5,555,5,United Kingdom,35
3795,17676.0,2011-12-05 15:16:00,19,297.46,5,2,3,523,5,United Kingdom,35
3796,17677.0,2011-12-08 09:56:00,101,3967.669999999999,5,5,4,554,5,United Kingdom,35
3797,17678.0,2011-03-21 11:52:00,4,57.9,1,3,2,132,1,United Kingdom,35
3798,17679.0,2011-10-18 07:43:00,10,660.3599999999999,3,2,5,325,3,United Kingdom,35
3799,17680.0,2011-11-16 12:42:00,2,25.2,4,1,1,411,4,United Kingdom,35
3800,17682.0,2011-11-29 15:59:00,41,770.67,5,3,4,534,5,United Kingdom,35
3801,17684.0,2011-10-27 11:10:00,5,91.15,3,1,4,314,3,United Kingdom,35
3802,17685.0,2011-11-23 11:36:00,41,906.4499999999998,4,4,5,445,4,United Kingdom,35
3803,17686.0,2011-12-02 15:39:00,100,2154.2000000000003,5,5,3,553,5,United Kingdom,35
3804,17690.0,2011-11-09 15:17:00,76,1379.2700000000002,4,5,4,454,4,United Kingdom,35
3805,17691.0,2010-12-16 17:20:00,3,48.6,1,2,3,123,1,United Kingdom,35
3806,17692.0,2011-08-04 14:01:00,18,257.46,2,4,3,243,2,United Kingdom,35
3807,17693.0,2011-07-26 17:12:00,7,52.76,2,2,1,221,2,United Kingdom,35
3808,17694.0,2011-07-21 12:00:00,2,38.160000000000004,2,1,2,212,2,United Kingdom,35
3809,17695.0,2011-07-31 10:40:00,8,159.08,2,3,3,233,2,United Kingdom,35
3810,17696.0,2011-11-01 13:43:00,35,854.3500000000001,3,5,4,354,3,United Kingdom,35
3811,17697.0,2011-04-17 15:40:00,2,57.300000000000004,1,1,4,114,1,United Kingdom,35
3812,17698.0,2011-03-24 11:34:00,1,11.7,1,1,1,111,1,United Kingdom,35
3813,17700.0,2011-11-23 11:51:00,44,680.49,4,4,4,444,4,United Kingdom,35
3814,17701.0,2011-04-01 12:25:00,9,163.55,1,4,4,144,1,United Kingdom,35
3815,17702.0,2011-11-09 16:03:00,27,577.6,4,3,5,435,4,United Kingdom,35
3816,17703.0,2011-11-04 15:51:00,16,224.07999999999998,3,3,3,333,3,United Kingdom,35
3817,17704.0,2011-06-24 09:40:00,9,223.78000000000003,2,3,4,234,2,United Kingdom,35
3818,17705.0,2011-12-06 13:45:00,41,608.81,5,3,3,533,5,United Kingdom,35
3819,17706.0,2011-12-05 13:34:00,125,3045.99,5,5,4,554,5,United Kingdom,35
3820,17707.0,2011-01-07 13:30:00,1,51.0,1,1,4,114,1,United Kingdom,35
3821,17708.0,2011-06-05 10:12:00,12,125.95,1,4,3,143,1,United Kingdom,35
3822,17709.0,2011-06-23 11:55:00,3,46.95,2,1,3,213,2,United Kingdom,35
3823,17711.0,2011-11-29 11:40:00,7,149.88,5,1,3,513,5,United Kingdom,35
3824,17712.0,2011-10-26 12:28:00,7,103.60000000000001,3,2,2,322,3,United Kingdom,35
3825,17714.0,2011-01-23 10:32:00,4,60.0,1,3,2,132,1,United Kingdom,35
3826,17716.0,2011-11-17 12:00:00,62,1456.57,4,5,4,454,4,United Kingdom,35
3827,17719.0,2011-11-02 10:36:00,89,1692.4499999999998,3,5,5,355,3,United Kingdom,35
3828,17720.0,2011-11-13 15:04:00,18,344.61999999999995,4,3,3,433,4,United Kingdom,35
3829,17722.0,2011-09-04 15:22:00,40,1043.1299999999997,2,5,5,255,2,United Kingdom,35
3830,17723.0,2011-07-07 10:43:00,5,1932.4,2,2,5,225,2,United Kingdom,35
3831,17724.0,2011-10-13 10:53:00,16,331.3,3,3,5,335,3,United Kingdom,35
3832,17725.0,2011-11-23 16:34:00,66,1177.82,4,5,3,453,4,United Kingdom,35
3833,17727.0,2011-11-24 17:06:00,22,339.19,4,3,3,433,4,United Kingdom,35
3834,17728.0,2011-12-06 08:52:00,51,882.16,5,4,3,543,5,United Kingdom,35
3835,17730.0,2011-12-06 15:43:00,68,1281.4600000000005,5,4,4,544,5,United Kingdom,35
3836,17731.0,2011-09-21 15:02:00,22,285.59000000000003,2,5,2,252,2,United Kingdom,35
3837,17732.0,2010-12-02 09:29:00,7,119.7,1,4,3,143,1,United Kingdom,35
3838,17733.0,2011-11-01 08:16:00,12,185.48000000000002,3,3,2,332,3,United Kingdom,35
3839,17734.0,2011-10-17 12:33:00,9,169.14000000000001,3,2,4,324,3,United Kingdom,35
3840,17735.0,2011-12-07 16:47:00,209,4153.6500000000015,5,5,5,555,5,United Kingdom,35
3841,17736.0,2011-10-28 09:00:00,7,107.16000000000001,3,2,2,322,3,United Kingdom,35
3842,17737.0,2011-10-12 14:42:00,1,15.0,3,1,1,311,3,United Kingdom,35
3843,17738.0,2011-11-20 15:05:00,37,673.92,4,4,4,444,4,United Kingdom,35
3844,17739.0,2011-11-28 09:12:00,21,1117.5,5,2,5,525,5,United Kingdom,35
3845,17742.0,2011-08-18 15:28:00,6,132.69,2,2,4,224,2,United Kingdom,35
3846,17744.0,2011-12-06 12:11:00,42,676.7400000000001,5,3,4,534,5,United Kingdom,35
3847,17746.0,2011-04-19 11:26:00,5,80.2,1,3,3,133,1,United Kingdom,35
3848,17747.0,2011-08-31 13:29:00,1,-6.75,2,1,1,211,2,United Kingdom,35
3849,17749.0,2011-06-14 15:45:00,9,213.65,2,3,4,234,2,United Kingdom,35
3850,17750.0,2011-12-04 14:09:00,60,551.1800000000001,5,4,2,542,5,United Kingdom,35
3851,17752.0,2010-12-15 16:19:00,1,80.64,1,1,4,114,1,United Kingdom,35
3852,17754.0,2011-12-09 11:20:00,27,707.3299999999998,5,3,4,534,5,United Kingdom,35
3853,17757.0,2011-12-08 15:31:00,215,1381.8000000000009,5,5,2,552,5,United Kingdom,35
3854,17758.0,2011-11-20 14:43:00,140,1294.2600000000004,4,5,4,454,4,United Kingdom,35
3855,17759.0,2011-11-22 16:02:00,27,272.19,4,3,2,432,4,United Kingdom,35
3856,17760.0,2011-11-18 10:56:00,7,50.0,4,1,2,412,4,United Kingdom,35
3857,17761.0,2011-11-07 10:23:00,6,263.08000000000004,4,1,5,415,4,United Kingdom,35
3858,17764.0,2011-10-20 11:03:00,30,314.98999999999995,3,4,3,343,3,United Kingdom,35
3859,17765.0,2011-07-04 12:41:00,20,125.10000000000001,2,4,1,241,2,United Kingdom,35
3860,17767.0,2011-11-24 14:42:00,7,87.41,4,1,3,413,4,United Kingdom,35
3861,17768.0,2011-12-01 13:22:00,31,768.4399999999999,5,3,4,534,5,United Kingdom,35
3862,17769.0,2011-11-27 11:18:00,92,1069.61,5,5,2,552,5,United Kingdom,35
3863,17770.0,2011-05-25 12:34:00,12,435.20000000000005,1,4,5,145,1,United Kingdom,35
3864,17771.0,2011-10-14 11:43:00,23,93.47000000000001,3,4,1,341,3,United Kingdom,35
3865,17772.0,2011-11-29 10:57:00,15,55.55000000000001,5,2,1,521,5,United Kingdom,35
3866,17774.0,2011-09-04 12:49:00,37,287.99999999999994,2,5,2,252,2,United Kingdom,35
3867,17775.0,2011-03-30 10:50:00,3,56.4,1,2,3,123,1,United Kingdom,35
3868,17777.0,2011-11-15 12:02:00,68,232.62,4,5,1,451,4,United Kingdom,35
3869,17779.0,2011-11-18 14:15:00,27,230.60999999999996,4,3,2,432,4,United Kingdom,35
3870,17781.0,2011-07-03 16:00:00,3,23.85,2,1,2,212,2,United Kingdom,35
3871,17783.0,2011-09-28 16:07:00,19,83.51000000000002,2,4,1,241,2,United Kingdom,35
3872,17785.0,2011-10-17 13:43:00,2,25.95,3,1,2,312,3,United Kingdom,35
3873,17786.0,2011-09-15 12:51:00,28,112.26000000000002,2,5,1,251,2,United Kingdom,35
3874,17787.0,2011-02-08 11:36:00,34,516.1999999999998,1,5,5,155,1,United Kingdom,35
3875,17788.0,2011-09-27 10:09:00,1,275.0,2,1,5,215,2,United Kingdom,35
3876,17789.0,2011-03-03 13:14:00,4,67.95,1,3,2,132,1,United Kingdom,35
3877,17790.0,2011-11-13 11:30:00,49,481.92,4,5,2,452,4,United Kingdom,35
3878,17791.0,2011-11-10 12:09:00,5,44.5,4,1,2,412,4,United Kingdom,35
3879,17793.0,2011-11-14 14:24:00,13,88.88,4,2,1,421,4,United Kingdom,35
3880,17795.0,2011-06-13 12:36:00,6,37.41,2,2,1,221,2,United Kingdom,35
3881,17796.0,2011-10-30 15:38:00,30,244.14999999999998,3,4,2,342,3,United Kingdom,35
3882,17797.0,2011-11-17 13:21:00,35,237.51999999999995,4,4,1,441,4,United Kingdom,35
3883,17799.0,2011-11-17 15:16:00,126,976.2300000000002,4,5,3,453,4,United Kingdom,35
3884,17800.0,2011-11-02 12:57:00,28,294.55,3,4,2,342,3,United Kingdom,35
3885,17802.0,2011-09-18 14:56:00,42,429.6700000000001,2,5,3,253,2,United Kingdom,35
3886,17805.0,2011-09-27 11:49:00,3,19.08,2,1,1,211,2,United Kingdom,35
3887,17806.0,2011-11-28 14:12:00,11,158.98000000000002,5,1,3,513,5,United Kingdom,35
3888,17809.0,2011-11-23 12:52:00,23,2343.1499999999996,4,3,5,435,4,United Kingdom,35
3889,17811.0,2011-12-05 13:46:00,270,2395.960000000002,5,5,4,554,5,United Kingdom,35
3890,17812.0,2011-11-27 11:47:00,58,360.0199999999998,5,4,1,541,5,United Kingdom,35
3891,17813.0,2011-11-25 16:13:00,107,547.0999999999996,4,5,2,452,4,United Kingdom,35
3892,17816.0,2011-11-03 11:34:00,5,11.4,3,1,1,311,3,United Kingdom,35
